input_0,input_1,target
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2641_1104_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2641_1104.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2641_1104.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2642_1104_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2642_1104.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2642_1104.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2635_1107_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2635_1107.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2635_1107.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2636_1107_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2636_1107.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2636_1107.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2637_1107_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2637_1107.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2637_1107.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2638_1107_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2638_1107.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2638_1107.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2639_1107_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2639_1107.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2639_1107.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2640_1107_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2640_1107.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2640_1107.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2635_1106_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2635_1106.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2635_1106.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2636_1106_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2636_1106.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2636_1106.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2588_1107_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2588_1107.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2588_1107.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2637_1106_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2637_1106.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2637_1106.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2589_1107_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2589_1107.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2589_1107.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2638_1106_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2638_1106.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2638_1106.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2590_1107_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2590_1107.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2590_1107.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2639_1106_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2639_1106.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2639_1106.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2591_1107_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2591_1107.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2591_1107.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2640_1106_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2640_1106.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2640_1106.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2592_1107_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2592_1107.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2592_1107.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2641_1106_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2641_1106.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2641_1106.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2642_1106_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2642_1106.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2642_1106.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2594_1107_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2594_1107.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2594_1107.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2595_1107_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2595_1107.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2595_1107.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2596_1107_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2596_1107.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2596_1107.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2551_1108_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2551_1108.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2551_1108.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2597_1107_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2597_1107.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2597_1107.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2589_1109_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2589_1109.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2589_1109.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2590_1109_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2590_1109.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2590_1109.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2591_1109_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2591_1109.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2591_1109.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2588_1106_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2588_1106.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2588_1106.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2592_1109_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2592_1109.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2592_1109.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2589_1106_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2589_1106.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2589_1106.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2593_1109_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2593_1109.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2593_1109.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2590_1106_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2590_1106.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2590_1106.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2594_1109_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2594_1109.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2594_1109.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2595_1109_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2595_1109.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2595_1109.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2596_1109_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2596_1109.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2596_1109.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2637_1112_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2637_1112.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2637_1112.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2597_1109_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2597_1109.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2597_1109.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2638_1112_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2638_1112.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2638_1112.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2639_1112_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2639_1112.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2639_1112.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2588_1108_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2588_1108.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2588_1108.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2589_1108_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2589_1108.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2589_1108.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2635_1111_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2635_1111.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2635_1111.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2590_1108_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2590_1108.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2590_1108.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2636_1111_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2636_1111.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2636_1111.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2591_1108_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2591_1108.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2591_1108.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2637_1111_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2637_1111.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2637_1111.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2551_1114_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2551_1114.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2551_1114.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2638_1111_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2638_1111.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2638_1111.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2592_1108_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2592_1108.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2592_1108.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2552_1114_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2552_1114.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2552_1114.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2639_1111_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2639_1111.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2639_1111.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2593_1108_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2593_1108.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2593_1108.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2594_1108_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2594_1108.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2594_1108.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2595_1108_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2595_1108.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2595_1108.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2596_1108_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2596_1108.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2596_1108.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2597_1108_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2597_1108.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2597_1108.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2635_1110_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2635_1110.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2635_1110.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2550_1113_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2550_1113.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2550_1113.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2636_1110_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2636_1110.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2636_1110.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2551_1113_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2551_1113.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2551_1113.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2637_1110_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2637_1110.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2637_1110.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2552_1113_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2552_1113.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2552_1113.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2638_1110_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2638_1110.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2638_1110.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2639_1110_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2639_1110.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2639_1110.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2640_1110_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2640_1110.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2640_1110.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2641_1110_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2641_1110.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2641_1110.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2550_1112_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2550_1112.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2550_1112.tif
/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissImage/2017_25cm/DOP25_LV95_2635_1109_2017_1.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/SwissALTI3D/SWISSALTI3D_0.5_TIFF_CHLV95_LN02_2635_1109.tif,/home/tanguyen/Documents/Projects/2020/ForestMapping/Data/TLMRaster/5c/TLM5c_2635_1109.tif
